slope,vibration,moisture
20,0.05,80
20,0.05,85
20,0.05,90
20,0.05,95
20,0.05,100
20,0.1,0
20,0.1,0
20,0.1,0
20,0.1,0
20,0.1,10
20,0.1,10
20,0.1,10
20,0.1,10
20,0.1,15
20,0.1,15
20,0.1,16
20,0.1,17
20,0.1,20
20,0.1,23
20,0.1,25
20,0.1,30
20,0.1,32
20,0.1,35
20,0.1,37
20,0.1,39
20,0.1,43
20,0.1,46
20,0.1,48
20,0.1,51
20,0.1,55
20,0.1,60
20,0.1,65
20,0.1,70
20,0.1,75
20,0.1,80
20,0.1,85
20,0.1,90
20,0.1,95
20,0.1,100
20,0.25,0
20,0.25,0
20,0.25,0
20,0.25,0
20,0.25,10
20,0.25,10
20,0.25,10
20,0.25,10
20,0.25,15
20,0.25,15
20,0.25,16
20,0.25,17
20,0.25,20
20,0.25,23
20,0.25,25
20,0.25,30
20,0.25,32
20,0.25,35
20,0.25,37
20,0.25,39
20,0.25,43
20,0.25,46
20,0.25,48
20,0.25,51
20,0.25,55
20,0.25,60
20,0.25,65
20,0.25,70
20,0.25,75
20,0.25,80
20,0.25,85
20,0.25,90
20,0.25,95
20,0.25,100
20,0.4,0
20,0.4,0
20,0.4,0
20,0.4,0
20,0.4,10
20,0.4,10
20,0.4,10
20,0.4,10
20,0.4,15
20,0.4,15
20,0.4,16
20,0.4,17
20,0.4,20
20,0.4,23
20,0.4,25
20,0.4,30
20,0.4,32
20,0.4,35
20,0.4,37
20,0.4,39
20,0.4,43
20,0.4,46
20,0.4,48
20,0.4,51
20,0.4,55
20,0.4,60
20,0.4,65
20,0.4,70
20,0.4,75
20,0.4,80
20,0.4,85
20,0.4,90
20,0.4,95
20,0.4,100
20,0.55,0
20,0.55,0
20,0.55,0
20,0.55,0
20,0.55,10
20,0.55,10
20,0.55,10
20,0.55,10
20,0.55,15
20,0.55,15
20,0.55,16
20,0.55,17
20,0.55,20
20,0.55,23
20,0.55,25
20,0.55,30
20,0.55,32
20,0.55,35
20,0.55,37
20,0.55,39
20,0.55,43
20,0.55,46
20,0.55,48
20,0.55,51
20,0.55,55
20,0.55,60
20,0.55,65
20,0.55,70
20,0.55,75
20,0.55,80
20,0.55,85
20,0.55,90
20,0.55,95
20,0.55,100
20,0.7,0
20,0.7,0
20,0.7,0
20,0.7,0
20,0.7,10
20,0.7,10
20,0.7,10
20,0.7,10
20,0.7,15
20,0.7,15
20,0.7,16
20,0.7,17
20,0.7,20
20,0.7,23
20,0.7,25
20,0.7,30
20,0.7,32
20,0.7,35
20,0.7,37
20,0.7,39
20,0.7,43
20,0.7,46
20,0.7,48
20,0.7,51
20,0.7,55
20,0.7,60
20,0.7,65
20,0.7,70
20,0.7,75
20,0.7,80
20,0.7,85
20,0.7,90
20,0.7,95
20,0.7,100
20,0.85,0
20,0.85,0
20,0.85,0
20,0.85,0
20,0.85,10
20,0.85,10
20,0.85,10
20,0.85,10
20,0.85,15
20,0.85,15
20,0.85,16
20,0.85,17
20,0.85,20
20,0.85,23
20,0.85,25
20,0.85,30
20,0.85,32
20,0.85,35
20,0.85,37
20,0.85,39
20,0.85,43
20,0.85,46
20,0.85,48
20,0.85,51
20,0.85,55
20,0.85,60
20,0.85,65
20,0.85,70
20,0.85,75
20,0.85,80
20,0.85,85
20,0.85,90
20,0.85,95
20,0.85,100
20,1,0
20,1,0
20,1,0
20,1,0
20,1,10
20,1,10
20,1,10
20,1,10
20,1,15
20,1,15
20,1,16
20,1,17
20,1,20
20,1,23
20,1,25
20,1,30
20,1,32
20,1,35
20,1,37
20,1,39
20,1,43
20,1,46
20,1,48
20,1,51
20,1,55
20,1,60
20,1,65
20,1,70
20,1,75
20,1,80
20,1,85
20,1,90
20,1,95
20,1,100
20,1.2,0
20,1.2,0
20,1.2,0
20,1.2,0
20,1.2,10
20,1.2,10
20,1.2,10
20,1.2,10
20,1.2,15
20,1.2,15
20,1.2,16
20,1.2,17
20,1.2,20
20,1.2,23
20,1.2,25
20,1.2,30
20,1.2,32
20,1.2,35
20,1.2,37
20,1.2,39
20,1.2,43
20,1.2,46
20,1.2,48
20,1.2,51
20,1.2,55
20,1.2,60
20,1.2,65
20,1.2,70
20,1.2,75
20,1.2,80
20,1.2,85
20,1.2,90
20,1.2,95
20,1.2,100
20,1.4,0
20,1.4,0
20,1.4,0
20,1.4,0
20,1.4,10
20,1.4,10
20,1.4,10
20,1.4,10
20,1.4,15
20,1.4,15
20,1.4,16
20,1.4,17
20,1.4,20
20,1.4,23
20,1.4,25
20,1.4,30
20,1.4,32
20,1.4,35
20,1.4,37
20,1.4,39
20,1.4,43
20,1.4,46
20,1.4,48
20,1.4,51
20,1.4,55
20,1.4,60
20,1.4,65
20,1.4,70
20,1.4,75
20,1.4,80
20,1.4,85
20,1.4,90
20,1.4,95
20,1.4,100
20,1.6,0
20,1.6,0
20,1.6,0
20,1.6,0
20,1.6,10
20,1.6,10
20,1.6,10
20,1.6,10
20,1.6,15
20,1.6,15
20,1.6,16
20,1.6,17
20,1.6,20
20,1.6,23
20,1.6,25
20,1.6,30
20,1.6,32
20,1.6,35
20,1.6,37
20,1.6,39
20,1.6,43
20,1.6,46
20,1.6,48
20,1.6,51
20,1.6,55
20,1.6,60
20,1.6,65
20,1.6,70
20,1.6,75
20,1.6,80
20,1.6,85
20,1.6,90
20,1.6,95
20,1.6,100
20,1.8,0
20,1.8,0
20,1.8,0
20,1.8,0
20,1.8,10
20,1.8,10
20,1.8,10
20,1.8,10
20,1.8,15
20,1.8,15
20,1.8,16
20,1.8,17
20,1.8,20
20,1.8,23
20,1.8,25
20,1.8,30
20,1.8,32
20,1.8,35
20,1.8,37
20,1.8,39
20,1.8,43
20,1.8,46
20,1.8,48
20,1.8,51
20,1.8,55
20,1.8,60
20,1.8,65
20,1.8,70
20,1.8,75
20,1.8,80
20,1.8,85
20,1.8,90
20,1.8,95
20,1.8,100
24,0.0001,0
24,0.0001,0
24,0.0001,0
24,0.0001,0
24,0.0001,10
24,0.0001,10
24,0.0001,10
24,0.0001,10
24,0.0001,15
24,0.0001,15
24,0.0001,16
24,0.0001,17
24,0.0001,20
24,0.0001,23
24,0.0001,25
24,0.0001,30
24,0.0001,32
24,0.0001,35
24,0.0001,37
24,0.0001,39
24,0.0001,43
24,0.0001,46
24,0.0001,48
24,0.0001,51
24,0.0001,55
24,0.0001,60
24,0.0001,65
24,0.0001,70
24,0.0001,75
24,0.0001,80
24,0.0001,85
24,0.0001,90
24,0.0001,95
24,0.0001,100
24,0.0009,0
24,0.0009,0
24,0.0009,0
24,0.0009,0
24,0.0009,10
24,0.0009,10
24,0.0009,10
24,0.0009,10
24,0.0009,15
24,0.0009,15
24,0.0009,16
24,0.0009,17
24,0.0009,20
24,0.0009,23
24,0.0009,25
24,0.0009,30
24,0.0009,32
24,0.0009,35
24,0.0009,37
24,0.0009,39
24,0.0009,43
24,0.0009,46
24,0.0009,48
24,0.0009,51
24,0.0009,55
24,0.0009,60
24,0.0009,65
24,0.0009,70
24,0.0009,75
24,0.0009,80
24,0.0009,85
24,0.0009,90
24,0.0009,95
24,0.0009,100
24,0.0012,0
24,0.0012,0
24,0.0012,0
24,0.0012,0
24,0.0012,10
24,0.0012,10
24,0.0012,10
24,0.0012,10
24,0.0012,15
24,0.0012,15
24,0.0012,16
24,0.0012,17
24,0.0012,20
24,0.0012,23
24,0.0012,25
24,0.0012,30
24,0.0012,32
24,0.0012,35
24,0.0012,37
24,0.0012,39
24,0.0012,43
24,0.0012,46
24,0.0012,48
24,0.0012,51
24,0.0012,55
24,0.0012,60
24,0.0012,65
24,0.0012,70
24,0.0012,75
24,0.0012,80
24,0.0012,85
24,0.0012,90
24,0.0012,95
24,0.0012,100
24,0.0017,0
24,0.0017,0
24,0.0017,0
24,0.0017,0
24,0.0017,10
24,0.0017,10
24,0.0017,10
24,0.0017,10
24,0.0017,15
24,0.0017,15
24,0.0017,16
24,0.0017,17
24,0.0017,20
24,0.0017,23
24,0.0017,25
24,0.0017,30
24,0.0017,32
24,0.0017,35
24,0.0017,37
24,0.0017,39
24,0.0017,43
24,0.0017,46
24,0.0017,48
24,0.0017,51
24,0.0017,55
24,0.0017,60
24,0.0017,65
24,0.0017,70
24,0.0017,75
24,0.0017,80
24,0.0017,85
24,0.0017,90
24,0.0017,95
24,0.0017,100
24,0.0025,0
24,0.0025,0
24,0.0025,0
24,0.0025,0
24,0.0025,10
24,0.0025,10
24,0.0025,10
24,0.0025,10
24,0.0025,15
24,0.0025,15
24,0.0025,16
24,0.0025,17
24,0.0025,20
24,0.0025,23
24,0.0025,25
24,0.0025,30
24,0.0025,32
24,0.0025,35
24,0.0025,37
24,0.0025,39
24,0.0025,43
24,0.0025,46
24,0.0025,48
24,0.0025,51
24,0.0025,55
24,0.0025,60
24,0.0025,65
24,0.0025,70
24,0.0025,75
24,0.0025,80
24,0.0025,85
24,0.0025,90
24,0.0025,95
24,0.0025,100
24,0.003,0
24,0.003,0
24,0.003,0
24,0.003,0
24,0.003,10
24,0.003,10
24,0.003,10
24,0.003,10
24,0.003,15
24,0.003,15
24,0.003,16
24,0.003,17
24,0.003,20
24,0.003,23
24,0.003,25
24,0.003,30
24,0.003,32
24,0.003,35
24,0.003,37
24,0.003,39
24,0.003,43
24,0.003,46
24,0.003,48
24,0.003,51
24,0.003,55
24,0.003,60
24,0.003,65
24,0.003,70
24,0.003,75
24,0.003,80
24,0.003,85
24,0.003,90
24,0.003,95
24,0.003,100
24,0.006,0
24,0.006,0
24,0.006,0
24,0.006,0
24,0.006,10
24,0.006,10
24,0.006,10
24,0.006,10
24,0.006,15
24,0.006,15
24,0.006,16
24,0.006,17
24,0.006,20
24,0.006,23
24,0.006,25
24,0.006,30
24,0.006,32
24,0.006,35
24,0.006,37
24,0.006,39
24,0.006,43
24,0.006,46
24,0.006,48
24,0.006,51
24,0.006,55
24,0.006,60
24,0.006,65
24,0.006,70
24,0.006,75
24,0.006,80
24,0.006,85
24,0.006,90
24,0.006,95
24,0.006,100
24,0.01,0
24,0.01,0
24,0.01,0
24,0.01,0
24,0.01,10
24,0.01,10
24,0.01,10
24,0.01,10
24,0.01,15
24,0.01,15
24,0.01,16
24,0.01,17
24,0.01,20
24,0.01,23
24,0.01,25
24,0.01,30
24,0.01,32
24,0.01,35
24,0.01,37
24,0.01,39
24,0.01,43
24,0.01,46
24,0.01,48
24,0.01,51
24,0.01,55
24,0.01,60
24,0.01,65
24,0.01,70
24,0.01,75
24,0.01,80
24,0.01,85
24,0.01,90
24,0.01,95
24,0.01,100
24,0.03,0
24,0.03,0
24,0.03,0
24,0.03,0
24,0.03,10
24,0.03,10
24,0.03,10
24,0.03,10
24,0.03,15
24,0.03,15
24,0.03,16
24,0.03,17
24,0.03,20
24,0.03,23
24,0.03,25
24,0.03,30
24,0.03,32
24,0.03,35
24,0.03,37
24,0.03,39
24,0.03,43
24,0.03,46
24,0.03,48
24,0.03,51
24,0.03,55
24,0.03,60
24,0.03,65
24,0.03,70
24,0.03,75
24,0.03,80
24,0.03,85
24,0.03,90
24,0.03,95
24,0.03,100
24,0.05,0
24,0.05,0
24,0.05,0
24,0.05,0
24,0.05,10
24,0.05,10
24,0.05,10
24,0.05,10
24,0.05,15
24,0.05,15
24,0.05,16
24,0.05,17
24,0.05,20
24,0.05,23
24,0.05,25
24,0.05,30
24,0.05,32
24,0.05,35
24,0.05,37
24,0.05,39
24,0.05,43
24,0.05,46
24,0.05,48
24,0.05,51
24,0.05,55
24,0.05,60
24,0.05,65
24,0.05,70
24,0.05,75
24,0.05,80
24,0.05,85
24,0.05,90
24,0.05,95
24,0.05,100
24,0.1,0
24,0.1,0
24,0.1,0
24,0.1,0
24,0.1,10
24,0.1,10
24,0.1,10
24,0.1,10
24,0.1,15
24,0.1,15
24,0.1,16
24,0.1,17
24,0.1,20
24,0.1,23
24,0.1,25
24,0.1,30
24,0.1,32
24,0.1,35
24,0.1,37
24,0.1,39
24,0.1,43
24,0.1,46
24,0.1,48
24,0.1,51
24,0.1,55
24,0.1,60
24,0.1,65
24,0.1,70
24,0.1,75
24,0.1,80
24,0.1,85
24,0.1,90
24,0.1,95
24,0.1,100
24,0.25,0
24,0.25,0
24,0.25,0
24,0.25,0
24,0.25,10
24,0.25,10
24,0.25,10
24,0.25,10
24,0.25,15
24,0.25,15
24,0.25,16
24,0.25,17
24,0.25,20
24,0.25,23
24,0.25,25
24,0.25,30
24,0.25,32
24,0.25,35
24,0.25,37
24,0.25,39
24,0.25,43
24,0.25,46
24,0.25,48
24,0.25,51
24,0.25,55
24,0.25,60
24,0.25,65
24,0.25,70
24,0.25,75
24,0.25,80
24,0.25,85
24,0.25,90
24,0.25,95
24,0.25,100
24,0.4,0
24,0.4,0
24,0.4,0
24,0.4,0
24,0.4,10
24,0.4,10
24,0.4,10
24,0.4,10
24,0.4,15
24,0.4,15
24,0.4,16
24,0.4,17
24,0.4,20
24,0.4,23
24,0.4,25
24,0.4,30
24,0.4,32
24,0.4,35
24,0.4,37
24,0.4,39
24,0.4,43
24,0.4,46
24,0.4,48
24,0.4,51
24,0.4,55
24,0.4,60
24,0.4,65
24,0.4,70
24,0.4,75
24,0.4,80
24,0.4,85
24,0.4,90
24,0.4,95
24,0.4,100
24,0.55,0
24,0.55,0
24,0.55,0
24,0.55,0
24,0.55,10
24,0.55,10
24,0.55,10
24,0.55,10
24,0.55,15
24,0.55,15
24,0.55,16
24,0.55,17
24,0.55,20
24,0.55,23
24,0.55,25
24,0.55,30
24,0.55,32
24,0.55,35
24,0.55,37
24,0.55,39
24,0.55,43
24,0.55,46
24,0.55,48
24,0.55,51
24,0.55,55
24,0.55,60
24,0.55,65
24,0.55,70
24,0.55,75
24,0.55,80
24,0.55,85
24,0.55,90
24,0.55,95
24,0.55,100
24,0.7,0
24,0.7,0
24,0.7,0
24,0.7,0
24,0.7,10
24,0.7,10
24,0.7,10
24,0.7,10
24,0.7,15
24,0.7,15
24,0.7,16
24,0.7,17
24,0.7,20
24,0.7,23
24,0.7,25
24,0.7,30
24,0.7,32
24,0.7,35
24,0.7,37
24,0.7,39
24,0.7,43
24,0.7,46
24,0.7,48
24,0.7,51
24,0.7,55
24,0.7,60
24,0.7,65
24,0.7,70
24,0.7,75
24,0.7,80
24,0.7,85
24,0.7,90
24,0.7,95
24,0.7,100
24,0.85,0
24,0.85,0
24,0.85,0
24,0.85,0
24,0.85,10
24,0.85,10
24,0.85,10
24,0.85,10
24,0.85,15
24,0.85,15
24,0.85,16
24,0.85,17
24,0.85,20
24,0.85,23
24,0.85,25
24,0.85,30
24,0.85,32
24,0.85,35
24,0.85,37
24,0.85,39
24,0.85,43
24,0.85,46
24,0.85,48
24,0.85,51
24,0.85,55
24,0.85,60
24,0.85,65
24,0.85,70
24,0.85,75
24,0.85,80
24,0.85,85
24,0.85,90
24,0.85,95
24,0.85,100
24,1,0
24,1,0
24,1,0
24,1,0
24,1,10
24,1,10
24,1,10
24,1,10
24,1,15
24,1,15
24,1,16
24,1,17
24,1,20
24,1,23
24,1,25
24,1,30
24,1,32
24,1,35
24,1,37
24,1,39
24,1,43
24,1,46
24,1,48
24,1,51
24,1,55
24,1,60
24,1,65
24,1,70
24,1,75
24,1,80
24,1,85
24,1,90
24,1,95
24,1,100
24,1.2,0
24,1.2,0
24,1.2,0
24,1.2,0
24,1.2,10
24,1.2,10
24,1.2,10
24,1.2,10
24,1.2,15
24,1.2,15
24,1.2,16
24,1.2,17
24,1.2,20
24,1.2,23
24,1.2,25
24,1.2,30
24,1.2,32
24,1.2,35
24,1.2,37
24,1.2,39
24,1.2,43
24,1.2,46
24,1.2,48
24,1.2,51
24,1.2,55
24,1.2,60
24,1.2,65
24,1.2,70
24,1.2,75
24,1.2,80
24,1.2,85
24,1.2,90
24,1.2,95
24,1.2,100
24,1.4,0
24,1.4,0
24,1.4,0
24,1.4,0
24,1.4,10
24,1.4,10
24,1.4,10
24,1.4,10
24,1.4,15
24,1.4,15
24,1.4,16
24,1.4,17
24,1.4,20
24,1.4,23
24,1.4,25
24,1.4,30
24,1.4,32
24,1.4,35
24,1.4,37
24,1.4,39
24,1.4,43
24,1.4,46
24,1.4,48
24,1.4,51
24,1.4,55
24,1.4,60
24,1.4,65
24,1.4,70
24,1.4,75
24,1.4,80
24,1.4,85
24,1.4,90
24,1.4,95
24,1.4,100
24,1.6,0
24,1.6,0
24,1.6,0
24,1.6,0
24,1.6,10
24,1.6,10
24,1.6,10
24,1.6,10
24,1.6,15
24,1.6,15
24,1.6,16
24,1.6,17
24,1.6,20
24,1.6,23
24,1.6,25
24,1.6,30
24,1.6,32
24,1.6,35
24,1.6,37
24,1.6,39
24,1.6,43
24,1.6,46
24,1.6,48
24,1.6,51
24,1.6,55
24,1.6,60
24,1.6,65
24,1.6,70
24,1.6,75
24,1.6,80
24,1.6,85
24,1.6,90
24,1.6,95
24,1.6,100
24,1.8,0
24,1.8,0
24,1.8,0
24,1.8,0
24,1.8,10
24,1.8,10
24,1.8,10
24,1.8,10
24,1.8,15
24,1.8,15
24,1.8,16
24,1.8,17
24,1.8,20
24,1.8,23
24,1.8,25
24,1.8,30
24,1.8,32
24,1.8,35
24,1.8,37
24,1.8,39
24,1.8,43
24,1.8,46
24,1.8,48
24,1.8,51
24,1.8,55
24,1.8,60
24,1.8,65
24,1.8,70
24,1.8,75
24,1.8,80
24,1.8,85
24,1.8,90
24,1.8,95
24,1.8,100
25,0.0001,0
25,0.0001,0
25,0.0001,0
25,0.0001,0
25,0.0001,10
25,0.0001,10
25,0.0001,10
25,0.0001,10
25,0.0001,15
25,0.0001,15
25,0.0001,16
25,0.0001,17
25,0.0001,20
25,0.0001,23
25,0.0001,25
25,0.0001,30
25,0.0001,32
25,0.0001,35
25,0.0001,37
25,0.0001,39
25,0.0001,43
25,0.0001,46
25,0.0001,48
25,0.0001,51
25,0.0001,55
25,0.0001,60
25,0.0001,65
25,0.0001,70
25,0.0001,75
25,0.0001,80
25,0.0001,85
25,0.0001,90
25,0.0001,95
25,0.0001,100
25,0.0009,0
25,0.0009,0
25,0.0009,0
25,0.0009,0
25,0.0009,10
25,0.0009,10
25,0.0009,10
25,0.0009,10
25,0.0009,15
25,0.0009,15
25,0.0009,16
25,0.0009,17
25,0.0009,20
25,0.0009,23
25,0.0009,25
25,0.0009,30
25,0.0009,32
25,0.0009,35
25,0.0009,37
25,0.0009,39
25,0.0009,43
25,0.0009,46
25,0.0009,48
25,0.0009,51
25,0.0009,55
25,0.0009,60
25,0.0009,65
25,0.0009,70
25,0.0009,75
25,0.0009,80
25,0.0009,85
25,0.0009,90
25,0.0009,95
25,0.0009,100
25,0.0012,0
25,0.0012,0
25,0.0012,0
25,0.0012,0
25,0.0012,10
25,0.0012,10
25,0.0012,10
25,0.0012,10
25,0.0012,15
25,0.0012,15
25,0.0012,16
25,0.0012,17
25,0.0012,20
25,0.0012,23
25,0.0012,25
25,0.0012,30
25,0.0012,32
25,0.0012,35
25,0.0012,37
25,0.0012,39
25,0.0012,43
25,0.0012,46
25,0.0012,48
25,0.0012,51
25,0.0012,55
25,0.0012,60
25,0.0012,65
25,0.0012,70
25,0.0012,75
25,0.0012,80
25,0.0012,85
25,0.0012,90
25,0.0012,95
25,0.0012,100
25,0.0017,0
25,0.0017,0
25,0.0017,0
25,0.0017,0
25,0.0017,10
25,0.0017,10
25,0.0017,10
25,0.0017,10
25,0.0017,15
25,0.0017,15
25,0.0017,16
25,0.0017,17
25,0.0017,20
25,0.0017,23
25,0.0017,25
25,0.0017,30
25,0.0017,32
25,0.0017,35
25,0.0017,37
25,0.0017,39
25,0.0017,43
25,0.0017,46
25,0.0017,48
25,0.0017,51
25,0.0017,55
25,0.0017,60
25,0.0017,65
25,0.0017,70
25,0.0017,75
25,0.0017,80
25,0.0017,85
25,0.0017,90
25,0.0017,95
25,0.0017,100
25,0.0025,0
25,0.0025,0
25,0.0025,0
25,0.0025,0
25,0.0025,10
25,0.0025,10
25,0.0025,10
25,0.0025,10
25,0.0025,15
25,0.0025,15
25,0.0025,16
25,0.0025,17
25,0.0025,20
25,0.0025,23
25,0.0025,25
25,0.0025,30
25,0.0025,32
25,0.0025,35
25,0.0025,37
25,0.0025,39
25,0.0025,43
25,0.0025,46
25,0.0025,48
25,0.0025,51
25,0.0025,55
25,0.0025,60
25,0.0025,65
25,0.0025,70
25,0.0025,75
25,0.0025,80
25,0.0025,85
25,0.0025,90
25,0.0025,95
25,0.0025,100
25,0.003,0
25,0.003,0
25,0.003,0
25,0.003,0
25,0.003,10
25,0.003,10
25,0.003,10
25,0.003,10
25,0.003,15
25,0.003,15
25,0.003,16
25,0.003,17
25,0.003,20
25,0.003,23
25,0.003,25
25,0.003,30
25,0.003,32
25,0.003,35
25,0.003,37
25,0.003,39
25,0.003,43
25,0.003,46
25,0.003,48
25,0.003,51
25,0.003,55
25,0.003,60
25,0.003,65
25,0.003,70
25,0.003,75
25,0.003,80
25,0.003,85
25,0.003,90
25,0.003,95
25,0.003,100
25,0.006,0
25,0.006,0
25,0.006,0
25,0.006,0
25,0.006,10
25,0.006,10
25,0.006,10
25,0.006,10
25,0.006,15
25,0.006,15
25,0.006,16
25,0.006,17
25,0.006,20
25,0.006,23
25,0.006,25
25,0.006,30
25,0.006,32
25,0.006,35
25,0.006,37
25,0.006,39
25,0.006,43
25,0.006,46
25,0.006,48
25,0.006,51
25,0.006,55
25,0.006,60
25,0.006,65
25,0.006,70
25,0.006,75
25,0.006,80
25,0.006,85
25,0.006,90
25,0.006,95
25,0.006,100
25,0.01,0
25,0.01,0
25,0.01,0
25,0.01,0
25,0.01,10
25,0.01,10
25,0.01,10
25,0.01,10
25,0.01,15
25,0.01,15
25,0.01,16
25,0.01,17
25,0.01,20
25,0.01,23
25,0.01,25
25,0.01,30
25,0.01,32
25,0.01,35
25,0.01,37
25,0.01,39
25,0.01,43
25,0.01,46
25,0.01,48
25,0.01,51
25,0.01,55
25,0.01,60
25,0.01,65
25,0.01,70
25,0.01,75
25,0.01,80
25,0.01,85
25,0.01,90
25,0.01,95
25,0.01,100
25,0.03,0
25,0.03,0
25,0.03,0
25,0.03,0
25,0.03,10
25,0.03,10
25,0.03,10
25,0.03,10
25,0.03,15
25,0.03,15
25,0.03,16
25,0.03,17
25,0.03,20
25,0.03,23
25,0.03,25
25,0.03,30
25,0.03,32
25,0.03,35
25,0.03,37
25,0.03,39
25,0.03,43
25,0.03,46
25,0.03,48
25,0.03,51
25,0.03,55
25,0.03,60
25,0.03,65
25,0.03,70
25,0.03,75
25,0.03,80
25,0.03,85
25,0.03,90
25,0.03,95
25,0.03,100
25,0.05,0
25,0.05,0
25,0.05,0
25,0.05,0
25,0.05,10
25,0.05,10
25,0.05,10
25,0.05,10
25,0.05,15
25,0.05,15
25,0.05,16
25,0.05,17
25,0.05,20
25,0.05,23
25,0.05,25
25,0.05,30
25,0.05,32
25,0.05,35
25,0.05,37
25,0.05,39
25,0.05,43
25,0.05,46
25,0.05,48
25,0.05,51
25,0.05,55
25,0.05,60
25,0.05,65
25,0.05,70
25,0.05,75
25,0.05,80
25,0.05,85
25,0.05,90
25,0.05,95
25,0.05,100
25,0.1,0
25,0.1,0
25,0.1,0
25,0.1,0
25,0.1,10
25,0.1,10
25,0.1,10
25,0.1,10
25,0.1,15
25,0.1,15
25,0.1,16
25,0.1,17
25,0.1,20
25,0.1,23
25,0.1,25
25,0.1,30
25,0.1,32
25,0.1,35
25,0.1,37
25,0.1,39
25,0.1,43
25,0.1,46
25,0.1,48
25,0.1,51
25,0.1,55
25,0.1,60
25,0.1,65
25,0.1,70
25,0.1,75
25,0.1,80
25,0.1,85
25,0.1,90
25,0.1,95
25,0.1,100
25,0.25,0
25,0.25,0
25,0.25,0
25,0.25,0
25,0.25,10
25,0.25,10
25,0.25,10
25,0.25,10
25,0.25,15
25,0.25,15
25,0.25,16
25,0.25,17
25,0.25,20
25,0.25,23
25,0.25,25
25,0.25,30
25,0.25,32
25,0.25,35
25,0.25,37
25,0.25,39
25,0.25,43
25,0.25,46
25,0.25,48
25,0.25,51
25,0.25,55
25,0.25,60
25,0.25,65
25,0.25,70
25,0.25,75
25,0.25,80
25,0.25,85
25,0.25,90
25,0.25,95
25,0.25,100
25,0.4,0
25,0.4,0
25,0.4,0
25,0.4,0
25,0.4,10
25,0.4,10
25,0.4,10
25,0.4,10
25,0.4,15
25,0.4,15
25,0.4,16
25,0.4,17
25,0.4,20
25,0.4,23
25,0.4,25
25,0.4,30
25,0.4,32
25,0.4,35
25,0.4,37
25,0.4,39
25,0.4,43
25,0.4,46
25,0.4,48
25,0.4,51
25,0.4,55
25,0.4,60
25,0.4,65
25,0.4,70
25,0.4,75
25,0.4,80
25,0.4,85
25,0.4,90
25,0.4,95
25,0.4,100
25,0.55,0
25,0.55,0
25,0.55,0
25,0.55,0
25,0.55,10
25,0.55,10
25,0.55,10
25,0.55,10
25,0.55,15
25,0.55,15
25,0.55,16
25,0.55,17
25,0.55,20
25,0.55,23
25,0.55,25
25,0.55,30
25,0.55,32
25,0.55,35
25,0.55,37
25,0.55,39
25,0.55,43
25,0.55,46
25,0.55,48
25,0.55,51
25,0.55,55
25,0.55,60
25,0.55,65
25,0.55,70
25,0.55,75
25,0.55,80
25,0.55,85
25,0.55,90
25,0.55,95
25,0.55,100
25,0.7,0
25,0.7,0
25,0.7,0
25,0.7,0
25,0.7,10
25,0.7,10
25,0.7,10
25,0.7,10
25,0.7,15
25,0.7,15
25,0.7,16
25,0.7,17
25,0.7,20
25,0.7,23
25,0.7,25
25,0.7,30
25,0.7,32
25,0.7,35
25,0.7,37
25,0.7,39
25,0.7,43
25,0.7,46
25,0.7,48
25,0.7,51
25,0.7,55
25,0.7,60
25,0.7,65
25,0.7,70
25,0.7,75
25,0.7,80
25,0.7,85
25,0.7,90
25,0.7,95
25,0.7,100
25,0.85,0
25,0.85,0
25,0.85,0
25,0.85,0
25,0.85,10
25,0.85,10
25,0.85,10
25,0.85,10
25,0.85,15
25,0.85,15
25,0.85,16
25,0.85,17
25,0.85,20
25,0.85,23
25,0.85,25
25,0.85,30
25,0.85,32
25,0.85,35
25,0.85,37
25,0.85,39
25,0.85,43
25,0.85,46
25,0.85,48
25,0.85,51
25,0.85,55
25,0.85,60
25,0.85,65
25,0.85,70
25,0.85,75
25,0.85,80
25,0.85,85
25,0.85,90
25,0.85,95
25,0.85,100
25,1,0
25,1,0
25,1,0
25,1,0
25,1,10
25,1,10
25,1,10
25,1,10
25,1,15
25,1,15
25,1,16
25,1,17
25,1,20
25,1,23
25,1,25
25,1,30
25,1,32
25,1,35
25,1,37
25,1,39
25,1,43
25,1,46
25,1,48
25,1,51
25,1,55
25,1,60
25,1,65
25,1,70
25,1,75
25,1,80
25,1,85
25,1,90
25,1,95
25,1,100
25,1.2,0
25,1.2,0
25,1.2,0
25,1.2,0
25,1.2,10
25,1.2,10
25,1.2,10
25,1.2,10
25,1.2,15
25,1.2,15
25,1.2,16
25,1.2,17
25,1.2,20
25,1.2,23
25,1.2,25
25,1.2,30
25,1.2,32
25,1.2,35
25,1.2,37
25,1.2,39
25,1.2,43
25,1.2,46
25,1.2,48
25,1.2,51
25,1.2,55
25,1.2,60
25,1.2,65
25,1.2,70
25,1.2,75
25,1.2,80
25,1.2,85
25,1.2,90
25,1.2,95
25,1.2,100
25,1.4,0
25,1.4,0
25,1.4,0
25,1.4,0
25,1.4,10
25,1.4,10
25,1.4,10
25,1.4,10
25,1.4,15
25,1.4,15
25,1.4,16
25,1.4,17
25,1.4,20
25,1.4,23
25,1.4,25
25,1.4,30
25,1.4,32
25,1.4,35
25,1.4,37
25,1.4,39
25,1.4,43
25,1.4,46
25,1.4,48
25,1.4,51
25,1.4,55
25,1.4,60
